Id,Name,Lat,Lon,Type,Icon,City,District
182282,西部濱海公路,22.576733,120.332085,機場,✈️,高雄市,前鎮區
182283,啟昌街159-131,22.710702,120.282606,機場,✈️,高雄市,久昌里
182288,飛機路309-307,22.573679,120.355654,機場,✈️,高雄市,青島里
182293,北一路7號,22.606155,120.288038,公車站,🚌,高雄市,鎮北里
182298,臥龍路23巷33-1,22.637944,120.32907,路邊,🛣️,高雄市,寶盛里
182307,糖北路13號,22.754922,120.31357,車站,🚉,高雄市,橋南里
182309,馬卡道路,22.648276,120.282006,車站,🚉,高雄市,龍水里
182311,中山高速公路,22.64161,120.337658,飯店,🏨,高雄市,寶國里
182313,鳳東路140-170,22.626172,120.378205,飯店,🏨,高雄市,鳳東里
182315,前峰路75-69號,22.795684,120.286717,飯店,🏨,高雄市,前峰里
182316,八德二路,22.701214,120.323876,公車站,🚌,高雄市,五和里
182317,中山路172-180,22.877224,120.327816,公車站,🚌,高雄市,南蓮里
182320,建興三巷,22.642986,120.325082,車站,🚉,高雄市,寶中里
182334,高雄市動物保護教育園,22.637126,120.278051,森林,🌲,高雄市,興宗里
182340,南昌巷309-249,22.694126,120.380025,森林,🌲,高雄市,烏林里
182359,建國街66巷11號,22.906852,120.213004,公園,🌳,高雄市,中賢里
182362,天文宮,22.535594,120.379765,森林,🌲,高雄市,坪頂里
182375,高雄,22.647889,120.292477,麵包店,🥐,高雄市,安邦里
182378,子華路104-106,22.676073,120.311073,自助洗衣店&乾洗店,🧺,高雄市,菜公里
182379,宏毅一路自強巷3號,22.706898,120.300305,自助洗衣店&乾洗店,🧺,高雄市,宏南里
182380,五甲二路3號,22.604752,120.345726,自助洗衣店&乾洗店,🧺,高雄市,中崙里
182382,中民路495-479,22.79323,120.364805,自助洗衣店&乾洗店,🧺,高雄市,南燕里
182383,重和路226-260,22.686216,120.310394,自助洗衣店&乾洗店,🧺,高雄市,菜公里
182384,德民路,22.725439,120.306297,自助洗衣店&乾洗店,🧺,高雄市,瑞屏里
182387,仁慈八街31-27號,22.67516,120.35811,咖哩,🍛,高雄市,仁慈里
182389,武松街102-142,22.638583,120.363815,自助洗衣店&乾洗店,🧺,高雄市,武松里
182390,佛道路105-59號,22.575051,120.32292,五金行,🔧,高雄市,草衙里
182392,重和路226-260,22.686512,120.310509,五金行,🔧,高雄市,菜公里
182394,建德路91-87號,22.647266,120.32448,藥局,💊,高雄市,寶龍里
182396,政德路93-75號,22.675325,120.298407,藥局,💊,高雄市,新下里
182397,西部濱海公路53-3,22.56904,120.349162,藥局,💊,高雄市,大苓里
182399,埤北路,22.631085,120.381244,藥局,💊,高雄市,埤頂里
182400,仁春街127號,22.704838,120.350425,藥局,💊,高雄市,仁武里
182403,武信街,22.619692,120.333368,藥局,💊,高雄市,福地里
182404,武功街79-71號,22.907923,120.222987,藥局,💊,高雄市,公舘里
182405,頂庄路328-382,22.588627,120.356749,藥局,💊,高雄市,過埤里
182406,後昌路47巷25號,22.720126,120.313216,美容院,💅,高雄市,錦屏里
182411,中正一路,22.630154,120.324846,美容院,💅,高雄市,正言里
182413,高18鄉道218-2,22.85624,120.25529,服裝店,👕,高雄市,文南里
182414,大華一路34號,22.604853,120.291065,服裝店,👕,高雄市,鎮北里
182415,興業路,22.590298,120.43433,服裝店,👕,高雄市,大寮里
182418,重慶街45-35號,22.642626,120.301987,服裝店,👕,高雄市,精華里
182419,西部濱海公路,22.644351,120.291297,服裝店,👕,高雄市,德西里
182420,鳳仁路272號,22.701129,120.345976,服裝店,👕,高雄市,仁武里
182422,八德南路590-60,22.675164,120.3412,服裝店,👕,高雄市,大灣里
182424,德松路29-33號,22.765043,120.305346,服裝店,👕,高雄市,德松里
182426,三民路232-236,22.62421,120.359006,服裝店,👕,高雄市,成功里
182428,台28線360-37,22.880726,120.334215,服裝店,👕,高雄市,阿蓮里
182431,高雄,22.653151,120.313446,服裝店,👕,高雄市,灣興里
182438,玉山景觀公路水里玉山,22.695304,120.434174,藥局,💊,高雄市,檨腳里
182443,凱歌路104-120,22.636327,120.317617,便利店,🏪,高雄市,博惠里
182445,三誠路96-98號,22.593825,120.324775,便利店,🏪,高雄市,福誠里
182462,復興路325-317,22.847684,120.274011,便利店,🏪,高雄市,鴨寮里
182464,遼寧一街2-20號,22.641923,120.313266,便利店,🏪,高雄市,同德里
182468,中正路二段49-39,22.908471,120.213241,便利店,🏪,高雄市,文賢里
182485,廣州一街81-69號,22.620807,120.318233,超市,🛒,高雄市,林中里
182486,桂華街124-142,22.583214,120.357581,郵局,📮,高雄市,桂林里
182487,中山路221-201,22.891077,120.482171,郵局,📮,高雄市,竹峰里
182488,高雄,22.621455,120.31241,郵局,📮,高雄市,晴朗里
182489,勝利路50號,22.633763,120.37453,郵局,📮,高雄市,海光里
182490,自由路91巷2-20,22.615066,120.388382,郵局,📮,高雄市,中興里
182491,中庸街153號,22.637869,120.28878,郵局,📮,高雄市,千秋里
182492,鳳林三路528-56,22.606703,120.395307,郵局,📮,高雄市,永芳里
182494,中華街143-119,22.906611,120.223898,圖書館,📚,高雄市,公舘里
182502,高雄,22.678945,120.306582,圖書館,📚,高雄市,新光里
182505,台28線426-44,22.879662,120.324024,超市,🛒,高雄市,阿蓮區
182511,文南街2-20號,22.636433,120.359918,電器行,🔌,高雄市,文英里
182522,德松路2號,22.761624,120.30822,體育館,🏋️,高雄市,橋頭里
182529,義大路1號,22.764737,120.362585,大學&學院,🎓,高雄市,角宿里
182534,建武路144-170,22.643253,120.329387,體育館,🏋️,高雄市,寶興里
182535,建興路99巷12-2,22.642209,120.328227,電器行,🔌,高雄市,寶興里
182537,臺北,25.189017,121.416147,海灘,🏖️,新北市,沙崙里
182538,東海街,25.140168,121.753547,海灘,🏖️,基隆市,中正區
182540,平一路27巷1,25.16008,121.762979,海灘,🏖️,基隆市,社寮里
182541,臺北,25.198933,121.418286,海灘,🏖️,新北市,崁頂里
182543,北部濱海公路,25.173171,121.708395,海灘,🏖️,基隆市,內寮里
182544,臺北,25.039111,121.539167,森林,🌲,臺北市,義村里
182545,民族路336巷38-,25.091248,121.478051,森林,🌲,新北市,復興里
182546,內山公路,24.946882,121.405998,森林,🌲,新北市,溪北里
182547,俊興街,25.010118,121.41629,森林,🌲,新北市,獇寮里
182548,臺北,25.055943,121.426389,森林,🌲,新北市,同榮里
182549,麗園二街48-54號,25.068951,121.380851,森林,🌲,新北市,東勢里
182551,自強五街,25.077146,121.398745,森林,🌲,新北市,東林里
182552,成功路二段456巷1,25.0739,121.58648,森林,🌲,臺北市,湖興里
182553,僑中一街2-10號,25.011254,121.448762,森林,🌲,新北市,浮洲里
182554,北70鄉道337-3,25.022963,121.430585,森林,🌲,新北市,西盛里
182555,民權東路,25.070041,121.603307,森林,🌲,臺北市,金湖里
182557,東新街6巷51-47,25.091995,121.715586,森林,🌲,基隆市,長興里
182558,北76鄉道3-1號,25.062694,121.415776,森林,🌲,新北市,大科里
182559,濱海路三段152號,25.19167,121.423255,森林,🌲,新北市,沙崙里
182560,復興街46號,25.126256,121.75257,森林,🌲,基隆市,林泉里
182561,延和路105巷,24.991385,121.467075,森林,🌲,新北市,平和里
182562,新豐街329巷34-,25.134183,121.785507,森林,🌲,基隆市,新富里
182563,水碓街,25.061975,121.661688,森林,🌲,新北市,秀山里
182564,南新街2-36號,25.123001,121.743994,森林,🌲,基隆市,吉仁里
182565,內湖路三段,25.089861,121.58346,森林,🌲,臺北市,內湖區
182568,臺北,25.017207,121.492508,公園,🌳,臺北市,萬華區
182571,環河西路五段,25.017249,121.445175,公園,🌳,新北市,華中里
182572,中研院步道,25.044079,121.613938,公園,🌳,臺北市,中研里
182573,環堤大道,25.086106,121.455478,公園,🌳,新北市,成功里
182574,東園街35巷,25.027018,121.497718,公園,🌳,臺北市,日善里
182575,福德南路152-88,25.058505,121.500537,公園,🌳,新北市,光輝里
182576,松柏路53-35號,25.091144,121.379462,公園,🌳,新北市,中湖里
182577,文化二路二段,25.079572,121.377327,公園,🌳,新北市,湖南里
182578,隆林街30-54號,25.075384,121.387802,公園,🌳,新北市,西林里
182579,四號越堤道,25.077504,121.457839,公園,🌳,新北市,更寮里
182580,中央路,25.058736,121.458874,公園,🌳,新北市,昌平里
182581,惠民街30-54號,25.067342,121.357008,公園,🌳,新北市,南勢里
182582,臺北,25.044436,121.439572,公園,🌳,新北市,義仁里
182583,富山街53巷1弄11,25.019661,121.477539,公園,🌳,新北市,雙玉里
182584,忠孝東路五段236巷,25.038704,121.57228,公園,🌳,臺北市,安康里
182585,仁二路137巷,25.126088,121.74663,公園,🌳,基隆市,智仁里
182586,忠孝路616巷16-,25.067409,121.377227,公園,🌳,新北市,東勢里
182587,教孝街五巷1-67號,25.137554,121.774162,公園,🌳,基隆市,孝賢里
182588,臺北,25.09609,121.519813,公園,🌳,臺北市,士林區
182589,大度路三段301巷6,25.121268,121.465773,公園,🌳,臺北市,關渡里
182590,民生街7-1號,25.079501,121.476475,公園,🌳,新北市,溪墘里
182591,基隆港東岸聯外道路,25.130976,121.773697,公園,🌳,基隆市,信義區
182592,中正路,25.027097,121.455228,公園,🌳,新北市,中正里
182593,永富路37-31號,25.099768,121.715629,公園,🌳,基隆市,富民里
182594,實踐路294巷52號,25.087863,121.696499,公園,🌳,基隆市,百福里
182595,大德路38-46號,25.082301,121.68972,公園,🌳,基隆市,堵南里
182596,工建南路5-3號,25.086486,121.701978,公園,🌳,基隆市,六堵里
182597,臺北,25.066341,121.596921,公園,🌳,臺北市,寶湖里
182598,金湖路47巷,25.081788,121.594867,公園,🌳,臺北市,內湖區
182599,大華一路133,25.096163,121.705469,公園,🌳,基隆市,永安里
182600,松勇路53巷40-6,25.034208,121.572508,公園,🌳,臺北市,安康里
182601,東西向快速公路八里新,24.993083,121.507722,橋樑,🌉,新北市,景福里
182602,光武街136-154,25.030102,121.465326,橋樑,🌉,新北市,純翠里
182603,瑞光路76巷66-6,25.06848,121.578633,橋樑,🌉,臺北市,湖元里
182604,中山高速公路,25.065358,121.368688,橋樑,🌉,新北市,麗園里
182605,堤頂交流道,25.070577,121.574839,橋樑,🌉,臺北市,湖元里
182606,中興路三段(五股交流,25.07952,121.448979,橋樑,🌉,新北市,更寮里
182607,新台五路二段,25.066571,121.664042,橋樑,🌉,新北市,福安里
182608,福營路15-9號,25.032514,121.438491,橋樑,🌉,新北市,福營里
182609,"No. 96-98,",25.105598,121.73417,橋樑,🌉,基隆市,八堵里
182610,堤頂交流道,25.066226,121.623639,橋樑,🌉,新北市,環河里
182611,佳興路2號,24.93616,121.389121,橋樑,🌉,新北市,溪南里
182612,長興街二段50巷12,25.081147,121.674681,橋樑,🌉,新北市,保長里
182613,新北環河快速道路,25.070612,121.50382,橋樑,🌉,新北市,錦江里
182614,臺北,25.029996,121.44977,水邊,🌊,新北市,泰豐里
182616,佳興路2號,24.934327,121.387607,水邊,🌊,新北市,溪南里
182617,臺北,24.968124,121.538159,水邊,🌊,新北市,中華里
182619,裕民街103巷26號,25.022461,121.418891,水邊,🌊,新北市,裕民里
182620,仁愛路306巷38-,25.008561,121.502195,水邊,🌊,新北市,保順里
182622,臺北,25.08478,121.379706,水邊,🌊,新北市,湖南里
182625,金華街120號,25.110691,121.731023,水邊,🌊,基隆市,八堵里
182626,源遠路152巷59弄,25.096441,121.75024,路邊,🛣️,基隆市,碇內里
182627,福安街20巷21號,25.064291,121.661778,水邊,🌊,新北市,秀峰里
182628,北部濱海公路368-,25.139571,121.793418,水邊,🌊,基隆市,碧砂里
182629,福民街55巷28-2,25.132233,121.77653,水邊,🌊,基隆市,孝德里
182631,四維路185巷,25.078469,121.460423,水邊,🌊,新北市,更寮里
182633,崇德街,25.012006,121.578934,山丘,⛰️,臺北市,博嘉里
182634,忠孝三路,25.068847,121.363095,山丘,⛰️,新北市,南勢里
182648,北122鄉道143-,25.10515,121.761786,山丘,⛰️,新北市,吉慶里
182656,海灘,25.183948,121.68848,海灘,🏖️,新北市,萬里區
182657,磺港,25.229984,121.644636,海灘,🏖️,新北市,萬壽里
182658,老梅,25.29442,121.53918,海灘,🏖️,新北市,富基里
182659,沙灘,25.287191,121.509929,海灘,🏖️,新北市,德茂里
182661,田寮路,25.271593,121.487948,海灘,🏖️,新北市,三芝區
182662,北部濱海公路,25.284663,121.604437,海灘,🏖️,新北市,草里里
182663,西部濱海快速公路,25.13349,121.359739,海灘,🏖️,新北市,太平里
182664,民安街22巷20號,25.001701,121.479633,森林,🌲,新北市,嘉新里
182666,尖山路166巷39-,24.949,121.345091,公園,🌳,新北市,尖山里
182667,鶯桃路413巷58-,24.963166,121.330259,公園,🌳,新北市,鳳祥里
182668,鶯桃路455巷,24.964653,121.331699,橋樑,🌉,新北市,鳳祥里
182669,愛國西路,25.035244,121.515756,森林,🌲,臺北市,建國里
182670,北寧路31巷39,25.152707,121.774593,海灘,🏖️,基隆市,海濱里
182671,湖海路一段,25.161861,121.731458,海灘,🏖️,基隆市,協和里
182672,長興公園,25.095298,121.71814,公園,🌳,基隆市,長興里
182673,中和路305巷,25.001707,121.507642,水邊,🌊,新北市,雙和里
182674,自重街47-35號,25.047561,121.454415,公園,🌳,新北市,自強里
182675,至善路二段113巷,25.099767,121.547109,水邊,🌊,臺北市,臨溪里
182676,國成街,24.939935,121.372892,森林,🌲,新北市,龍埔里
182677,文化路210巷12號,24.93703,121.368503,森林,🌲,新北市,永舘里
182679,三民街300巷8弄7,25.068098,121.477812,墨西哥餐廳,🌮,新北市,三重區
182687,臺北,25.04038,121.539604,自助洗衣店&乾洗店,🧺,臺北市,義村里
182688,龍安路278巷31-,25.018309,121.421558,自助洗衣店&乾洗店,🧺,新北市,南港里
182689,大智街34-40號,24.991972,121.521667,自助洗衣店&乾洗店,🧺,新北市,秀山里
182692,安樂路143巷20-,24.996944,121.513389,路邊,🛣️,新北市,宜安里
182695,臺北,25.039834,121.570214,麵包店,🥐,臺北市,廣居里
182696,萬壽街60-16號,25.069605,121.500293,麵包店,🥐,新北市,萬壽里
182699,文化路135巷28-,25.014214,121.510764,麵包店,🥐,新北市,文化里
182701,中榮街73-55號,25.052802,121.446249,麵包店,🥐,新北市,中原里
182702,安樂路143巷13-,24.997076,121.51399,壽司,🍣,新北市,宜安里
182704,中正路39巷3-95,25.013202,121.454949,壽司,🍣,新北市,板橋區
182708,思源路,25.047199,121.460122,壽司,🍣,新北市,化成里
182709,劉銘傳路76-104,25.125425,121.750703,麵包店,🥐,基隆市,虹橋里
182710,新豐街329巷11-,25.134469,121.786643,麵包店,🥐,基隆市,新富里
182714,南港路二段118巷,25.053805,121.601701,咖啡杯,☕,臺北市,東明里
182715,延平街12-30號,25.126767,121.748635,咖啡杯,☕,基隆市,智仁里
182716,杭州南路一段111巷,25.036636,121.52641,咖啡杯,☕,臺北市,文祥里
182717,中平路292巷,25.05155,121.446206,咖啡杯,☕,新北市,中平里
182718,新湖一路372-32,25.062573,121.582877,咖啡杯,☕,臺北市,湖元里
182719,文化二路二段7-1號,25.079015,121.376315,咖啡杯,☕,新北市,湖南里
182720,新生街51巷30-3,25.175853,121.440701,咖啡杯,☕,新北市,新義里
182721,長興路221-115,25.085602,121.461717,義式餐廳,🍝,新北市,正義里
182724,和平東路二段76巷,25.022822,121.539105,義式餐廳,🍝,臺北市,龍淵里
182726,南雅西路一段53-4,25.004703,121.453817,義式餐廳,🍝,新北市,湳興里
182728,自強路四段41-45,25.077474,121.489378,義式餐廳,🍝,新北市,福隆里
182731,大智街68-62號,25.065479,121.494459,拉麵店,🍜,新北市,正義里
182732,東西向快速公路八里新,25.004243,121.484685,拉麵店,🍜,新北市,平河里
182733,中正路223-211,25.035783,121.451196,拉麵店,🍜,新北市,興漢里
182734,公園路,25.07151,121.371251,拉麵店,🍜,新北市,仁愛里
182735,福美街108-128,25.057265,121.460441,拉麵店,🍜,新北市,福基里
182736,明水路397巷7弄4,25.078521,121.55079,拉麵店,🍜,臺北市,永安里
182739,開元路92-112號,25.095469,121.71211,拉麵店,🍜,基隆市,正明里
182740,仁愛路64-102號,25.063023,121.661247,拉麵店,🍜,新北市,秀峰里
182741,民族西路303巷55,25.070308,121.510496,拉麵店,🍜,臺北市,鄰江里
182744,港華街95-99號,25.083443,121.573839,餐廳,🍴,臺北市,港華里
182745,大同南路146-13,25.058096,121.49642,拉麵店,🍜,新北市,仁義里
182746,瑞光路76巷111-,25.06772,121.578207,餐廳,🍴,臺北市,湖元里
182747,北66鄉道25-27,25.049029,121.473514,公園,🌳,新北市,五谷里
182749,哈密街23巷19弄5,25.074752,121.518012,餐廳,🍴,臺北市,重慶里
182750,宏國路64巷,25.031818,121.469315,餐廳,🍴,新北市,江翠里
182751,民族路298巷43-,25.090363,121.478549,餐廳,🍴,新北市,復興里
182752,漢生東路193巷26,25.011794,121.472143,餐廳,🍴,新北市,東安里
182754,民權東路三段39巷9,25.065181,121.542615,餐廳,🍴,臺北市,下埤里
182756,文程路18巷39號,25.048164,121.428365,餐廳,🍴,新北市,義仁里
182757,南港路三段16巷18,25.055705,121.591962,餐廳,🍴,臺北市,西新里
182758,仁愛街118巷11-,25.094796,121.46951,餐廳,🍴,新北市,水湳里
182759,杭州南路一段111巷,25.036927,121.526199,餐廳,🍴,臺北市,文祥里
182760,竹林一路127-10,25.086149,121.384962,餐廳,🍴,新北市,中湖里
182761,國道一號五股交流道聯,25.074101,121.436673,餐廳,🍴,新北市,水碓里
182763,新生街46-48號,25.003199,121.483235,餐廳,🍴,新北市,積穗里
182765,雙十路二段130巷2,25.029504,121.475974,餐廳,🍴,新北市,松柏里
182767,臺北,25.067691,121.593633,餐廳,🍴,臺北市,寶湖里
182768,長興路50巷63-5,25.085126,121.465229,路邊,🛣️,新北市,中原里
182769,板新路130-166,25.015751,121.470175,餐廳,🍴,新北市,西安里
182770,永富路105號,25.098231,121.711024,餐廳,🍴,基隆市,永安里
182771,福一街139-111,25.084003,121.694776,餐廳,🍴,基隆市,堵北里
182772,新豐街251巷6弄3,25.135642,121.788877,餐廳,🍴,基隆市,新富里
182773,源遠路152巷59弄,25.097408,121.749549,餐廳,🍴,基隆市,碇和里
182774,金門街24巷24-1,25.022391,121.521943,咖啡杯,☕,臺北市,河堤里
182775,中正一路65巷,24.955739,121.350511,餐廳,🍴,新北市,南鶯里
182776,光明街117-93號,24.95588,121.34498,餐廳,🍴,新北市,建國里
182777,育樂街61-51號,24.954429,121.343828,咖啡杯,☕,新北市,建國里
182779,中山二路54-58號,25.139417,121.739889,咖啡杯,☕,基隆市,仁正里
182780,武隆街188-202,25.158429,121.69373,餐廳,🍴,基隆市,內寮里
182781,長安街22巷31弄1,25.080101,121.464471,餐廳,🍴,新北市,九芎里
182783,景新街92-94號,24.99869,121.504851,拉麵店,🍜,新北市,漳和里
182785,民族路247巷5弄,25.008581,121.469731,體育館,🏋️,新北市,民族里
182787,中正路80巷19號,25.01478,121.457663,體育館,🏋️,新北市,社後里
182788,漢生東路83巷25-,25.016803,121.467529,體育館,🏋️,新北市,新民里
182789,基隆,25.129943,121.75679,體育館,🏋️,基隆市,義和里
182796,景新街91-71號,24.998556,121.505,電器行,🔌,新北市,景文里
182798,西園路二段111巷2,25.030103,121.497281,電器行,🔌,臺北市,雙園里
182800,五工五路20-26號,25.064591,121.452077,電器行,🔌,新北市,興珍里
182803,雙十路二段46巷29,25.028546,121.476229,電器行,🔌,新北市,龍翠里
182805,瑞光路358巷54-,25.076711,121.571882,電器行,🔌,臺北市,港墘里
182811,中華路2號,24.98427,121.425109,電器行,🔌,新北市,樹東里
182813,基隆,25.131887,121.731287,體育館,🏋️,基隆市,安和里
182814,弘道街51-39號,25.048606,121.618045,體育館,🏋️,新北市,橫科里
182820,竹林路119巷22弄,25.011238,121.522267,自助洗衣店&乾洗店,🧺,新北市,桂林里
182821,碧華街296-284,25.083091,121.489781,自助洗衣店&乾洗店,🧺,新北市,富福里
182822,中和街59巷26-3,25.046695,121.446032,自助洗衣店&乾洗店,🧺,新北市,立基里
182826,臺北,25.19957,121.438141,電影院,🎬,新北市,崁頂里
182827,中山北路六段758巷,25.114574,121.528886,漢堡,🍔,臺北市,士林區
182828,新泰路277巷26,23.870278,120.524627,咖啡杯,☕,彰化縣,重慶里
182829,光明街67-41號,24.955915,121.347527,五金行,🔧,新北市,建國里
182830,朱崙街27號,25.05001,121.539213,美容院,💅,臺北市,力行里
182831,北71鄉道330-3,25.011456,121.426846,美容院,💅,新北市,光華里
182832,民權路49巷23-7,24.997421,121.521082,美容院,💅,新北市,民權里
182833,裕民街55-39號,25.024985,121.418826,美容院,💅,新北市,裕民里
182834,長樂路56巷,25.086681,121.463889,美容院,💅,新北市,正義里
182837,俊英街160巷2-1,25.00695,121.427847,服裝店,👕,新北市,圳安里
182838,連城路222巷20號,24.998241,121.490821,服裝店,👕,新北市,碧河里
182839,仁愛街112-100,25.074417,121.49525,服裝店,👕,新北市,崇德里
182841,北72鄉道7-3號,25.034601,121.439498,服裝店,👕,新北市,營盤里
182842,光興街,25.0603,121.499415,服裝店,👕,新北市,光輝里
182843,力行路二段,25.072191,121.481825,服裝店,👕,新北市,永發里
182844,仁華街57-59號,25.082602,121.483727,服裝店,👕,新北市,仁華里
182845,吉林街211-1號,25.076598,121.384244,路邊,🛣️,新北市,西林里
182847,淡海路292-298,25.189075,121.418979,服裝店,👕,新北市,沙崙里
182848,環漢路二段,25.030662,121.449074,服裝店,👕,新北市,泰豐里
182849,中山路二段90巷47,25.014816,121.477449,超市,🛒,新北市,九如里
182850,國光街215巷1弄2,25.001736,121.466463,超市,🛒,新北市,自強里
182852,中正路一段174巷1,24.929061,121.37181,超市,🛒,新北市,安溪里
182853,捷運路183-159,24.991509,121.50583,超市,🛒,新北市,景福里
182854,永和街2巷,24.964222,121.433667,超市,🛒,新北市,永寧里
182856,新生街285-277,24.997781,121.483794,超市,🛒,新北市,平河里
182857,民權路1巷10-16,24.998272,121.521003,超市,🛒,新北市,民權里
182858,成功一路133巷,25.127604,121.735705,超市,🛒,基隆市,朝棟里
182859,大明街25巷,25.002065,121.457969,超市,🛒,新北市,華貴里
182860,安一路246巷3-1,25.133109,121.731735,超市,🛒,基隆市,慈仁里
182861,金門街369巷57弄,24.984223,121.429621,超市,🛒,新北市,溪福里
182862,大業路65巷38-5,25.12306,121.497128,超市,🛒,臺北市,八仙里
182863,大湖街131巷,25.086627,121.600672,超市,🛒,臺北市,大湖里
182864,華亞三路,25.048328,121.38012,超市,🛒,桃園市,文化里
182868,光復路二段87巷,25.057715,121.472726,便利店,🏪,新北市,頂崁里
182869,安一路176巷,25.133131,121.73278,便利店,🏪,基隆市,慈仁里
182870,北64鄉道322號,25.090225,121.481848,便利店,🏪,新北市,樓厝里
182871,中信街37-23號,25.050772,121.450357,便利店,🏪,新北市,中信里
182872,台5線79-75號,25.060622,121.645394,便利店,🏪,新北市,文化里
182873,裕民街56-74號,25.024288,121.418599,便利店,🏪,新北市,裕民里
182874,社子街148-126,25.088209,121.505124,便利店,🏪,臺北市,社新里
182876,二十張路117-10,24.979759,121.536266,便利店,🏪,新北市,江陵里
182877,文化北路二段,25.08604,121.373375,便利店,🏪,新北市,湖南里
182878,中正路220巷19-,25.006805,121.419436,便利店,🏪,新北市,圳民里
182882,臺北,25.060226,121.464153,便利店,🏪,新北市,福基里
182883,正義路88-112號,25.135249,121.748505,便利店,🏪,基隆市,義重里
182884,同安東街1-15號,25.056988,121.497035,便利店,🏪,新北市,仁義里
182885,東信路2-282號,25.129231,121.761871,便利店,🏪,基隆市,信義區
182886,東峰街55-51號,25.132244,121.77458,便利店,🏪,基隆市,信義區
182888,觀海街166-8號,25.138286,121.794067,便利店,🏪,基隆市,砂子里
182889,北111鄉道223-,24.91054,121.369534,便利店,🏪,新北市,嘉添里
182890,尖山路92-122號,24.94909,121.34759,便利店,🏪,新北市,尖山里
182891,民生街105-73號,25.078931,121.473402,便利店,🏪,新北市,民和里
182892,鳳三路60-62號,24.971772,121.334884,服裝店,👕,新北市,鳳鳴里
182893,民權路202巷9弄7,25.016245,121.459159,服裝店,👕,新北市,民權里
182894,中山路三段229巷4,25.005385,121.469061,服裝店,👕,新北市,民生里
182896,和平街2-32號,24.981599,121.422532,美容院,💅,新北市,和平里
182897,臺北,25.057835,121.637097,郵局,📮,新北市,樟樹里
182898,如意街80-132號,24.947064,121.497424,郵局,📮,新北市,吉祥里
182899,思源路,25.046716,121.460125,路邊,🛣️,新北市,化成里
182900,興德路,25.05313,121.472574,郵局,📮,新北市,谷王里
182901,工建北路11-1號,25.087403,121.703724,郵局,📮,基隆市,六堵里
182902,北63-1鄉道253,25.043182,121.454205,郵局,📮,新北市,中美里
182903,林口路279-247,25.08404,121.38665,郵局,📮,新北市,菁湖里
182905,三民路2號,24.962273,121.42136,郵局,📮,新北市,沛陂里
182906,臺北,25.074874,121.512767,圖書館,📚,臺北市,老師里
182907,文化路二段124巷,25.025605,121.471211,圖書館,📚,新北市,莒光里
182909,光華街22號,25.012197,121.453986,圖書館,📚,新北市,光華里
182911,北76鄉道595號,25.068215,121.37771,圖書館,📚,新北市,麗園里
182912,寶慶路,25.040999,121.512356,圖書館,📚,臺北市,建國里
182913,長安路88-144號,25.078427,121.670199,圖書館,📚,新北市,長安里
182914,興南路一段105巷,24.987082,121.509925,圖書館,📚,新北市,忠孝里
182915,源遠路,25.107168,121.733574,圖書館,📚,基隆市,暖暖區
182916,福三街84號,25.083003,121.697684,圖書館,📚,基隆市,百福里
182918,臺北,25.055822,121.42686,路邊,🛣️,新北市,同榮里
182919,領航路,25.039766,121.434131,大學&學院,🎓,新北市,營盤里
182920,五股楊梅高架段,25.066085,121.422096,大學&學院,🎓,新北市,泰山區
182921,桃源街,25.038203,121.509995,大學&學院,🎓,臺北市,建國里
182922,大直街62巷5弄14,25.083932,121.545009,大學&學院,🎓,臺北市,大直里
182923,致遠三路55巷30弄,25.121322,121.510836,大學&學院,🎓,臺北市,東華里
182924,保和街,25.086332,121.470213,大學&學院,🎓,新北市,保和里
182925,辛亥路二段,25.022114,121.535811,大學&學院,🎓,臺北市,學府里
182926,南雅西路二段180巷,25.013555,121.453328,藥局,💊,新北市,光榮里
182927,仁愛路73-57號,24.999633,121.460772,藥局,💊,新北市,仁愛里
182928,五谷王北街26-20,25.048139,121.475533,藥局,💊,新北市,五谷里
182929,基隆路高架道路29-,25.018859,121.546398,大學&學院,🎓,臺北市,學府里
182931,二甲路中心巷11-1,24.93568,121.33762,圖書館,📚,新北市,二甲里
182935,民安街22巷14-2,25.001402,121.479701,韓國餐廳,🥘,新北市,嘉新里
182938,溪崑一街30巷2-1,24.99122,121.429811,餐廳,🍴,新北市,崑崙里
182939,三民路21-19號,24.971741,121.539218,韓國餐廳,🥘,新北市,中正里
182942,臺北,25.066703,121.512204,甜點店,🍰,臺北市,國慶里
182943,四川路一段286巷1,25.000953,121.458358,甜點店,🍰,新北市,鄉雲里
182945,三民路二段245巷3,25.011978,121.480533,餐廳,🍴,新北市,福壽里
182952,忠誠路二段41巷,25.110267,121.532414,主題樂園,🎡,臺北市,三玉里
182955,濱江街866巷21號,25.071212,121.557664,機場,✈️,臺北市,莊敬里
182956,敦化北路405巷,25.063314,121.554205,機場,✈️,臺北市,精忠里
182957,敦化北路405巷12,25.06309,121.55672,機場,✈️,臺北市,精忠里
182959,松江路581巷19號,25.070075,121.538408,機場,✈️,臺北市,大佳里
182960,撫遠街413-421,25.067031,121.564919,機場,✈️,臺北市,莊敬里
182962,北63-1鄉道62-,25.054492,121.463459,公車站,🚌,新北市,頭前里
182963,深澳坑路6巷1-67,25.133334,121.776276,公車站,🚌,基隆市,孝德里
182964,東西向快速公路八里新,25.010813,121.479696,公車站,🚌,新北市,員富里
182965,永安街11-9號,25.006295,121.519064,公車站,🚌,新北市,福和里
